1.97	1.34
1.92	1.29
1.84	1.25
1.76	0.23
1.67	0.19
1.58	0.19
1.51	0.24
1.46	0.2
1.4	0.24
1.36	0.29
1.31	0.48
1.27	0.48
1.23	0.58
1.21	0.58
1.19	0.58
1.2	0.53
1.2	0.53
1.22	0.48
1.24	0.48
1.25	0.48
1.27	0.48
1.27	0.62
1.3	0.67
1.31	0.72
1.32	0.77
1.36	0.76
1.38	0.72
1.44	-0.08
1.47	-0.08
1.52	-0.08
1.56	-0.08
1.61	-0.08
1.66	-0.09
1.68	-0.09
1.71	-0.09
1.72	-0.04
1.76	-0.04
1.81	-0.04
1.84	-0.05
1.9	-0.09
1.95	-0.09
1.98	-0.1
1.98	-0.05
1.98	-0.05
1.99	-0.05
1.99	-0.01
1.99	-0.01
2.01	-0.01
2.01	-0.01
2.05	0.27
2.05	0.27
2.03	0.27
2.03	0.32
2.03	0.5
2.03	0.5
2.03	0.46
2.04	0.31
2.05	0.27
2.02	0.18
1.99	0.13
1.94	0.18
1.89	0.18
1.85	0.18
1.79	0.28
1.68	0.51
1.67	0.47
1.67	0.28
1.66	0.23
1.62	0.1
1.59	-0.04
1.63	-0.44
1.6	-0.57
1.56	-0.66
1.52	-0.66
1.47	-0.65
1.44	-0.65
1.41	-0.65
1.39	-0.65
1.41	-0.65
1.38	-0.69
1.36	-0.69
1.35	-0.69
1.35	-0.73
1.33	-0.69
1.31	-0.69
1.31	-0.69
1.3	-0.69
1.27	-0.64
1.26	-0.64
1.24	-0.64
1.21	-0.64
1.17	-0.6
1.16	-0.64
1.13	-0.64
1.1	-0.55
1.08	-0.68
1.07	-0.68
1.07	-0.68
1.05	-0.68
1.04	-0.63
1.05	-0.55
1.05	-0.59
1.05	-0.55
1.04	-0.5
1.02	-0.5
1.02	-0.59
1.03	-0.67
1.05	-0.68
1.1	-0.68
1.13	-0.68
1.17	-0.63
1.23	-0.59
1.3	-0.6
1.42	-0.6
1.53	-0.6
1.65	-0.65
1.76	-0.7
1.85	-0.48
1.96	-0.4
2.07	-0.4
2.17	-0.41
2.27	-0.41
2.34	-0.41
2.42	-0.37
2.5	-0.33
2.59	-0.33
2.72	-0.29
2.85	-0.3
2.95	-0.3
3.05	-0.3
3.16	-0.3
3.27	-0.31
3.37	-0.26
3.49	-0.27
3.59	-0.27
3.69	-0.27
3.91	-0.06
3.99	-0.01
4.08	-0.02
4.13	-0.02
4.17	-0.02
4.18	-0.02
4.18	-0.02
4.22	-0.02
4.23	0.03
4.22	0.08
4.22	0.17
4.15	0.12
4.13	0.08
4.08	0.03
4.06	0.13
4.01	0.18
3.99	0.22
3.99	0.22
3.97	0.22
4.2	0.5
4.18	0.55
4.14	0.55
4.11	0.55
4.06	0.55
4.02	0.56
3.99	0.56
3.93	0.56
3.9	0.56
3.86	0.56
3.83	0.55
3.79	0.55
3.78	0.55
3.76	0.55
3.72	0.55
3.71	0.55
3.69	0.55
3.65	0.54
3.64	0.54
3.64	0.54
3.64	0.54
3.62	0.54
3.6	0.54
3.6	0.54
3.59	0.54
3.57	0.54
3.46	1.18
3.46	1.13
3.47	1.03
3.48	1.03
3.5	1.03
3.52	1.08
3.55	1.13
3.58	1.18
3.6	1.17
3.64	1.12
3.66	0.97
3.7	0.87
3.75	0.77
3.81	0.72
3.86	0.77
3.95	0.77
4.03	0.81
4.09	0.81
4.14	0.96
4.19	1.05
4.23	1.1
4.28	1.15
4.32	1.1
4.37	1.05
4.41	0.95
4.46	0.8
4.49	0.65
4.52	0.46
4.52	0.41
4.49	0.41
4.44	0.55
4.37	0.7
4.3	0.8
4.23	0.85
4.15	0.91
4.12	0.96
4.05	0.96
3.98	0.96
3.91	0.77
3.82	0.67
3.73	0.68
3.66	0.68
3.59	0.68
3.52	0.73
3.43	0.68
3.35	0.64
3.28	0.64
3.19	0.6
3.09	0.55
2.98	0.6
2.96	0.41
2.9	0.46
2.83	0.47
2.77	0.61
2.72	0.66
2.66	0.71
2.61	0.71
2.57	0.72
2.52	0.72
2.5	0.72
2.48	0.58
2.46	0.62
2.46	0.58
2.44	0.67
2.45	0.67
2.47	0.67
2.5	0.72
2.56	0.72
2.59	0.67
2.63	0.67
2.66	0.67
2.69	0.76
2.73	0.76
2.76	0.81
2.79	0.91
2.79	0.91
2.83	0.81
2.87	0.71
2.91	0.66
2.95	0.61
3	0.61
3.05	0.61
3.12	0.6
3.19	0.55
3.25	0.46
3.3	0.6
3.35	0.6
3.4	0.64
3.43	0.69
3.45	0.74
3.48	0.74
3.52	0.69
3.56	0.69
3.59	0.64
3.61	0.64
3.63	0.69
3.62	0.78
3.59	0.78
3.54	0.79
3.4	1.19
3.29	1.34
3.19	1.35
3.06	1.45
2.95	1.56
2.86	1.62
2.74	1.72
2.64	1.83
2.54	2
2.41	2.27
2.29	2.44
2.16	2.56
2.05	2.56
1.96	2.56
1.86	2.62
1.73	2.8
1.7	2.52
1.68	2.52
1.53	2.69
1.44	2.64
1.33	2.64
1.24	2.59
1.15	2.59
1.07	2.59
0.98	2.54
0.9	2.6
0.82	2.66
0.73	2.72
0.64	2.72
0.56	2.78
0.47	2.84
0.41	3.02
0.33	3.19
0.25	3.31
0.18	3.43
0.12	3.55
0.05	3.74
0.27	2.79
0.24	2.91
0.24	2.85
0.24	2.74
0.25	2.57
0.24	2.4
0.26	2.24
0.28	2.13
0.31	2.02
0.32	1.97
0.35	2.02
0.44	2.02
0.52	1.96
0.6	1.91
0.68	1.85
0.76	1.8
0.86	1.74
0.99	1.9
1.11	1.95
1.22	1.94
1.32	1.83
1.43	1.67
1.53	1.93
1.62	2.14
1.69	2.53
1.78	2.64
1.86	2.75
1.95	2.8
2.05	2.8
2.16	2.74
2.29	2.62
2.43	2.39
2.56	2.17
2.69	1.9
2.81	1.63
2.95	1.37
3.08	1.01
3.15	0.91
3.21	0.86
3.23	0.91
3.24	1.01
3.23	1.11
3.21	1.26
3.19	1.36
3.17	1.41
3.14	1.26
3.12	1.31
3.02	1.42
2.94	1.52
2.88	1.68
2.84	1.79
2.82	1.9
2.79	1.95
2.77	2
2.77	2.06
2.75	2.11
2.71	2.17
2.85	1.63
2.82	1.79
2.81	1.95
2.81	2
2.81	2
2.82	2.06
2.84	2.06
2.88	2.06
2.9	1.95
2.95	1.47
3	1.58
3.04	1.73
3.09	1.83
3.13	1.83
3.12	2.05
3.14	2.1
3.17	2.1
3.21	2.15
3.24	2.21
3.29	2.1
3.33	2.04
3.36	1.99
3.4	1.98
3.44	2.04
3.47	2.09
3.51	2.2
3.58	2.2
3.64	2.2
3.68	2.09
3.73	1.98
3.77	1.87
3.81	1.92
3.83	1.97
3.84	2.13
3.84	2.19
3.86	2.24
3.86	2.24
3.86	2.13
3.88	2.02
3.89	1.81
3.89	1.65
3.88	1.39
3.86	1.29
3.81	1.29
3.73	1.35
3.62	1.45
3.51	1.51
3.4	1.51
3.31	1.57
3.22	1.57
3.09	1.63
3	1.63
2.9	1.74
2.8	1.85
2.68	2.01
2.59	2.07
2.49	2.07
2.38	2.08
2.26	1.97
2.15	1.98
2.07	1.82
1.94	1.88
1.81	2.1
1.65	2.15
1.53	2.16
1.38	2.16
1.26	2.17
1.17	2.06
1.06	2.07
0.96	2.07
0.86	2.13
0.78	2.24
0.68	2.3
0.59	2.35
0.51	2.41
0.43	2.47
0.36	2.42
0.29	2.42
0.23	2.31
0.23	2.09
0.25	1.72
0.24	1.52
0.25	1.46
0.26	1.31
0.27	1.21
0.28	1.16
0.28	1.16
0.28	1.26
0.29	1.31
0.3	1.36
0.31	1.41
0.32	1.36
0.33	1.31
0.34	1.26
0.33	1.88
0.33	1.31
0.35	1.41
0.41	1.36
0.48	1.41
0.52	1.46
0.59	1.5
0.63	1.55
0.68	1.71
0.72	1.81
0.86	1.19
0.93	1.19
1.02	1.04
1.07	1.09
1.15	0.98
1.25	0.88
1.35	0.78
1.46	0.78
1.57	0.87
1.69	0.87
1.8	0.91
1.89	1.01
1.97	1.16
2.06	1.15
2.15	1.1
2.24	1.05
2.36	0.9
2.46	0.79
2.56	0.55
2.66	0.31
2.76	0.08
2.84	-0.02
2.89	-0.07
2.93	0.07
2.95	0.11
2.96	0.21
2.98	0.21
2.99	0.35
2.98	0.25
2.99	0.35
2.98	0.39
2.97	0.3
2.97	0.35
2.95	0.4
2.92	0.63
2.92	0.68
2.93	0.78
2.95	0.73
2.99	0.73
3.02	0.78
3.05	0.78
3.09	0.73
3.11	0.77
3.12	0.92
3.12	0.92
3.11	1.02
3.14	1.07
3.16	1.07
3.2	1.02
3.23	1.07
3.27	1.17
3.32	1.16
3.37	1.11
3.43	1.01
3.49	0.96
3.54	0.91
3.59	0.91
3.65	1
3.7	1.1
3.75	0.85
3.84	0.75
3.9	0.7
3.99	0.7
4.09	0.79
4.14	0.89
4.22	0.93
4.27	0.98
4.32	1.08
4.37	0.78
4.43	0.68
4.48	0.68
4.53	0.53
4.6	0.73
4.68	0.1
4.74	0.24
4.82	0.24
4.91	0.28
5.01	0.71
5.08	0.81
5.14	0.86
5.2	1.05
5.25	0.95
5.29	1
5.36	1.1
5.39	0.85
5.44	0.75
5.49	0.75
5.53	0.74
5.67	0.74
5.77	0.74
5.9	0.83
6.04	0.98
6.18	1.12
6.31	1.17
6.4	1.22
6.52	1.37
6.65	1.52
6.76	1.67
6.88	1.78
6.98	1.88
7.07	1.88
7.16	1.82
7.2	1.4
7.21	0.84
7.29	0.78
7.38	0.78
7.47	0.78
7.56	0.78
7.67	0.77
7.8	0.82
7.92	0.77
8.04	0.86
8.19	1.11
8.35	1.57
8.26	0.81
8.35	0.9
8.44	1
8.51	1
8.58	0.95
8.63	0.84
8.74	0.94
8.89	0.99
8.85	0.49
8.93	0.54
8.95	0.53
8.96	0.58
8.95	0.63
8.93	0.78
8.87	0.88
8.8	0.98
8.73	0.99
8.69	1.04
8.63	1.14
8.59	1.2
8.54	1.25
8.49	1.3
8.45	1.36
8.39	1.36
8.32	1.26
8.25	1.05
8.17	1.01
8.1	0.91
8.03	1.01
7.95	1.06
7.86	1.12
7.77	1.12
7.7	1.28
7.64	1.33
7.56	1.33
7.48	1.28
7.4	1.18
7.31	1.08
7.22	0.89
7.11	0.74
7.02	0.74
6.91	0.75
6.81	0.75
6.72	0.8
6.65	1.01
6.59	1.06
6.5	1.11
6.43	1.06
6.34	1.07
6.26	1.02
6.2	0.97
6.17	1.02
6.13	0.97
6.08	0.97
6.03	1.08
6	1.13
5.96	1.18
5.89	1.13
5.77	0.74
5.69	0.16
5.64	0.21
5.6	0.21
5.48	0.22
5.45	0.26
5.41	0.26
5.38	0.27
5.34	0.27
5.31	0.27
5.26	0.27
5.31	0.31
5.28	0.36
5.24	0.36
5.21	0.36
5.17	0.36
5.14	0.36
5.03	0.36
5.02	0.36
4.95	0.36
4.88	0.32
4.77	0.32
4.69	0.33
4.69	0.33
4.65	0.33
4.62	0.33
4.58	0.33
4.56	0.33
4.55	0.33
4.55	0.33
4.53	0.33
4.51	0.33
4.48	0.34
4.48	0.34
4.46	0.34
4.42	0.34
4.41	0.34
4.41	0.34
4.39	0.34
4.39	0.34
4.39	0.34
4.39	0.34
4.39	0.34
4.39	0.34
4.39	0.34
4.41	0.72
4.43	0.92
4.43	0.92
4.45	0.82
4.46	0.72
4.48	0.67
4.48	0.72
4.53	0.67
4.6	0.72
4.73	0.81
4.88	1
5	1.1
5.14	1.25
5.26	1.3
5.25	0.89
5.26	0.05
5.48	0.71
5.64	0.71
5.82	0.7
5.97	0.7
6.13	0.7
6.3	0.74
6.44	0.69
6.6	0.73
6.8	0.92
6.95	0.87
7.18	1.16
7.38	1.26
7.45	0.41
7.62	0.41
7.81	0.4
7.99	0.4
8.11	0.44
8.19	0.39
8.26	0.39
8.34	0.43
8.39	0.43
8.44	0.43
8.65	1.02
8.74	1.06
8.81	1.06
8.85	0.91
8.9	0.76
8.95	0.76
9	0.76
9.01	0.81
8.97	0.86
8.91	0.91
8.81	0.96
8.75	1.07
8.69	1.12
8.61	1.17
8.52	1.18
8.44	1.23
8.36	1.34
8.31	1.44
8.21	1.55
8.11	1.5
8.03	1.56
7.92	1.45
7.81	1.46
7.73	1.51
7.66	1.67
7.59	1.89
7.47	1.95
7.37	2.06
7.24	2.07
7.1	2.02
6.96	1.91
6.79	1.76
6.63	1.65
6.51	1.66
6.39	1.82
6.27	1.93
6.17	2.05
6.08	2.21
5.97	2.22
5.86	2.22
5.76	2.17
5.64	2.01
5.52	1.85
5.33	0.95
5.24	1.36
5.12	1.06
4.99	0.81
5.07	0.09
5.07	0.14
5.09	0.14
5.12	0.19
5.16	0.19
5.23	0.18
5.3	0.18
5.51	1
5.61	1.1
5.64	0.7
5.8	1.24
5.89	1.24
5.91	0.74
6	0.74
6.17	1.18
6.3	1.13
6.36	0.77
6.5	0.77
6.68	0.81
6.83	0.76
6.97	0.71
7.08	0.56
7.16	0.46
7.22	0.41
7.27	0.36
7.32	0.4
7.36	0.5
7.4	0.6
7.43	0.69
7.45	0.79
7.43	0.84
7.43	0.94
7.4	0.99
7.34	0.94
7.32	1.05
7.29	1.1
7.19	1.05
7.15	0.75
7.08	0.75
7.04	0.81
6.99	0.86
6.94	0.91
6.85	0.76
6.8	0.76
6.76	0.77
6.71	1.64
6.64	1.53
6.6	1.53
6.53	1.38
6.48	1.38
6.42	1.28
6.34	1.28
6.26	1.39
6.17	1.44
6.09	1.5
6	1.55
5.93	1.61
5.86	1.61
5.78	1.56
5.7	1.46
5.62	1.41
5.52	1.26
5.45	1.26
5.36	1.21
5.27	1.27
5.2	1.37
5.15	1.48
5.08	1.48
5.02	1.48
4.97	1.38
4.91	1.28
4.85	1.08
4.78	1.08
4.82	0.35
4.73	0.4
4.59	0.35
4.41	0.75
4.25	0.8
4.09	0.81
3.93	0.86
3.77	0.92
3.63	1.02
3.5	1.17
3.35	1.38
3.24	1.28
3.12	1.29
2.97	1.24
2.85	1.19
2.72	1.25
2.6	1.25
2.49	1.26
2.38	1.31
2.25	1.37
2.14	1.37
2.02	1.32
1.91	1.33
1.81	1.48
1.68	1.49
1.7	0.62
1.62	0.67
1.54	0.67
1.49	0.67
1.42	0.63
1.37	0.63
1.32	0.58
1.34	0.25
1.32	0.35
1.31	0.39
1.32	0.49
1.33	0.63
1.36	0.68
1.41	0.72
1.44	0.72
1.51	0.77
1.55	0.82
1.62	0.86
1.67	0.91
1.77	0.96
1.79	0.86
1.91	0.71
2	0.71
2.07	0.7
2.16	0.7
2.26	0.75
2.36	0.79
2.47	0.79
2.59	0.78
2.7	0.78
2.8	0.88
2.89	1.02
2.99	1.22
3.09	1.32
3.16	1.36
3.27	1.36
3.36	1.36
3.45	1.3
3.54	1.25
3.64	1.14
3.75	0.99
3.85	0.94
3.94	0.89
4.05	0.88
4.1	0.93
4.12	1.08
4.14	1.23
4.14	1.38
4.14	1.54
4.14	1.64
4.14	1.69
4.14	1.69
4.14	1.75
4.14	1.69
4.14	1.69
4.12	1.75
4.06	1.86
4.02	2.02
3.96	2.29
3.91	2.46
3.86	2.69
3.81	2.81
3.77	2.92
3.73	2.98
3.69	2.93
3.67	2.93
3.65	2.93
3.61	2.87
3.58	2.81
3.54	2.64
3.52	2.7
3.51	2.53
3.5	2.59
3.55	2.42
3.55	2.42
3.55	2.42
3.55	2.42
3.55	2.42
3.55	2.42
3.73	2.41
3.73	2.47
3.73	2.53
3.75	2.53
3.79	2.52
3.81	2.52
3.85	2.47
3.9	2.41
3.96	2.41
4	2.46
4.02	2.63
4.04	2.57
4.09	2.52
4.13	2.51
4.17	2.46
4.11	2.91
4.19	2.91
4.24	2.85
4.3	2.85
4.36	2.85
4.41	2.56
4.51	2.73
4.6	2.73
4.7	2.72
4.77	2.66
4.87	2.72
4.95	2.77
5.03	2.77
5.08	2.77
5.16	2.82
5.21	2.65
5.28	2.48
5.33	2.31
5.32	2.14
5.39	1.87
5.43	1.6
5.44	1.45
5.42	1.29
5.35	1.4
5.26	1.45
5.14	1.56
5.03	1.56
4.92	1.67
4.81	1.67
4.72	1.73
4.62	1.63
4.48	1.74
4.35	1.74
4.22	1.8
4.11	1.7
3.98	1.75
3.87	1.76
3.76	1.76
3.63	1.82
3.49	1.77
3.34	1.88
3.15	1.94
2.95	2.16
3.02	1.27
2.88	1.17
2.74	1.13
2.61	1.13
2.5	0.74
2.38	0.7
2.27	0.7
2.15	0.7
2.06	0.71
2.01	-0.04
1.93	-0.04
1.88	-0.03
1.84	0.01
1.83	0.06
1.86	0.1
1.88	0.15
1.91	0.15
1.93	0.15
1.96	0.15
1.98	0.15
2.01	0.19
2.04	0.19
2.09	0.19
2.18	0.19
2.25	0.18
2.32	0.18
2.4	0.23
2.48	0.23
2.57	0.22
2.67	0.22
2.56	0.89
2.62	1.04
2.68	1.14
2.75	1.19
2.84	1.23
2.91	1.23
2.99	1.13
3.07	0.98
3.16	0.82
3.24	0.68
3.32	0.43
3.37	0.43
3.38	0.48
3.4	0.48
3.41	0.77
3.41	0.87
3.48	0.77
3.48	0.91
3.49	0.96
3.49	0.96
3.51	0.96
3.51	0.91
3.6	0.71
3.6	0.76
3.59	0.76
