time;gFx;gFy;gFz;TgF
0.378749479;-0,0570;0,9885;-0,0698;0,993
0.3871125;-0,0614;0,9913;-0,0708;0,996
0.388158854;-0,0593;0,9931;-0,0713;0,997
0.388615104;-0,0608;0,9944;-0,0731;0,999
0.392433854;-0,0603;0,9929;-0,0709;0,997
0.401861979;-0,0571;0,9913;-0,0674;0,995
0.402797395;-0,0538;0,9906;-0,0604;0,994
0.404230208;-0,0491;0,9910;-0,0586;0,994
0.40830677;-0,0413;0,9922;-0,0562;0,995
0.412098437;-0,0301;0,9953;-0,0565;0,997
0.417408333;-0,0181;0,9986;-0,0547;1,000
0.420080208;-0,0099;1,0001;-0,0535;1,002
0.4239375;-0,0085;0,9992;-0,0508;1,001
0.428565625;-0,0068;0,9962;-0,0491;0,997
0.43208125;-0,0075;0,9935;-0,0505;0,995
0.43599427;-0,0093;0,9904;-0,0530;0,992
0.439755729;-0,0135;0,9927;-0,0577;0,994
0.444735937;-0,0151;0,9957;-0,0576;0,997
0.450671354;-0,0184;0,9992;-0,0603;1,001
0.451594791;-0,0148;1,0032;-0,0611;1,005
0.455811458;-0,0136;1,0052;-0,0617;1,007
0.466914062;-0,0100;1,0040;-0,0641;1,006
0.467908333;-0,0055;1,0035;-0,0643;1,006
0.468244791;-0,0009;1,0001;-0,0627;1,002
0.471520833;0,0042;1,0005;-0,0630;1,003
0.476795312;0,0082;1,0019;-0,0619;1,004
0.482043749;0,0081;1,0008;-0,0607;1,003
0.483889062;0,0158;0,9998;-0,0585;1,002
0.487204166;0,0154;1,0038;-0,0587;1,006
0.491217708;0,0132;1,0025;-0,0634;1,005
0.502460416;0,0048;0,9853;-0,0797;0,988
0.50340052;0,0136;0,9913;-0,0761;0,994
0.503809895;0,0200;1,0072;-0,0681;1,010
0.510524999;0,0182;1,0139;-0,0685;1,016
0.529276041;0,0100;1,0087;-0,0696;1,011
0.530327604;-0,0000;0,9977;-0,0763;1,001
0.530772395;-0,0097;0,9896;-0,0819;0,993
0.531186458;-0,0123;0,9940;-0,0763;0,997
0.531576562;-0,0125;1,0014;-0,0689;1,004
0.533857291;-0,0079;1,0101;-0,0540;1,012
0.535845833;-0,0120;1,0100;-0,0446;1,011
0.545098958;-0,0035;1,0090;-0,0384;1,010
0.547468229;-0,0001;1,0064;-0,0307;1,007
0.548647395;0,0005;1,0037;-0,0262;1,004
0.551502604;0,0044;1,0030;-0,0153;1,003
0.554681249;0,0065;1,0035;-0,0044;1,004
0.558953645;0,0102;1,0063;0,0044;1,006
0.579387499;0,0139;1,0107;0,0098;1,011
0.581551562;0,0152;1,0083;0,0099;1,008
0.582554687;0,0131;1,0064;0,0066;1,007
0.582971354;0,0086;1,0023;-0,0029;1,002
0.583217187;0,0024;0,9984;-0,0131;0,999
0.583842187;-0,0009;0,9977;-0,0230;0,998
0.586641145;-0,0045;0,9989;-0,0337;1,000
0.590523437;-0,0095;0,9999;-0,0402;1,001
0.594460937;-0,0136;0,9997;-0,0465;1,001
0.598558854;-0,0157;1,0016;-0,0532;1,003
0.602566145;-0,0199;1,0011;-0,0621;1,003
0.606385416;-0,0214;1,0024;-0,0712;1,005
0.610492187;-0,0246;1,0025;-0,0782;1,006
0.61580052;-0,0246;1,0017;-0,0869;1,006
0.620948437;-0,0255;1,0015;-0,0952;1,006
0.624879687;-0,0246;1,0013;-0,1012;1,007
0.626310416;-0,0248;1,0020;-0,1070;1,008
0.630657291;-0,0256;1,0016;-0,1093;1,008
0.634122395;-0,0245;1,0031;-0,1124;1,010
0.63865677;-0,0302;1,0054;-0,1197;1,013
0.642744791;-0,0314;1,0043;-0,1231;1,012
0.646420833;-0,0326;1,0088;-0,1233;1,017
0.650766145;-0,0372;1,0101;-0,1270;1,019
0.654627604;-0,0404;1,0068;-0,1315;1,016
0.659006249;-0,0407;1,0031;-0,1324;1,013
0.664774999;-0,0379;1,0043;-0,1332;1,014
0.666426562;-0,0364;1,0037;-0,1330;1,013
0.670930208;-0,0354;1,0019;-0,1287;1,011
0.67480677;-0,0359;1,0025;-0,1227;1,011
0.679595312;-0,0345;1,0025;-0,1165;1,010
0.682736979;-0,0364;0,9998;-0,1090;1,006
0.686535416;-0,0394;0,9982;-0,0998;1,004
0.690688541;-0,0397;0,9965;-0,0937;1,002
0.694128645;-0,0432;0,9952;-0,0906;1,000
0.705435937;-0,0461;0,9947;-0,0828;0,999
0.706322916;-0,0473;0,9941;-0,0763;0,998
0.70671927;-0,0474;0,9949;-0,0745;0,999
0.711015104;-0,0419;0,9949;-0,0716;0,998
0.714009895;-0,0419;0,9980;-0,0675;1,001
0.718223437;-0,0360;1,0021;-0,0671;1,005
0.721739583;-0,0278;1,0057;-0,0742;1,009
0.726833854;-0,0205;1,0065;-0,0778;1,010
0.730872916;-0,0151;1,0056;-0,0820;1,009
0.734799999;-0,0103;1,0050;-0,0869;1,009
0.737707291;-0,0072;1,0042;-0,0906;1,008
0.741445312;-0,0033;1,0041;-0,0935;1,008
0.746607812;-0,0004;1,0041;-0,0927;1,008
0.749558854;0,0017;1,0062;-0,0913;1,010
0.753887499;-0,0015;1,0072;-0,0855;1,011
0.757462499;-0,0044;1,0077;-0,0831;1,011
0.764972395;-0,0141;1,0053;-0,0771;1,008
0.765824479;-0,0144;1,0033;-0,0725;1,006
0.773095312;-0,0138;1,0059;-0,0737;1,009
0.774343749;-0,0174;1,0090;-0,0700;1,012
0.780080729;-0,0188;1,0101;-0,0670;1,013
0.781834895;-0,0199;1,0079;-0,0625;1,010
0.785880729;-0,0198;1,0055;-0,0591;1,007
0.790276562;-0,0196;1,0045;-0,0569;1,006
0.793511458;-0,0181;1,0082;-0,0522;1,010
0.797749479;-0,0175;1,0095;-0,0508;1,011
0.80313802;-0,0164;1,0120;-0,0504;1,013
0.805305208;-0,0176;1,0131;-0,0512;1,015
0.809865104;-0,0194;1,0123;-0,0558;1,014
0.812992187;-0,0225;1,0135;-0,0638;1,016
0.817499999;-0,0233;1,0128;-0,0685;1,015
0.820983854;-0,0249;1,0104;-0,0713;1,013
0.824955729;-0,0250;1,0116;-0,0715;1,014
0.829411458;-0,0247;1,0115;-0,0700;1,014
0.833782812;-0,0232;1,0114;-0,0645;1,014
0.836991666;-0,0228;1,0109;-0,0607;1,013
0.840957291;-0,0235;1,0106;-0,0550;1,012
0.846568229;-0,0243;1,0096;-0,0480;1,011
0.850688541;-0,0273;1,0080;-0,0405;1,009
0.853117708;-0,0280;1,0060;-0,0332;1,007
0.859116145;-0,0315;1,0030;-0,0245;1,004
0.864164583;-0,0345;0,9999;-0,0201;1,001
0.86489427;-0,0364;0,9980;-0,0159;0,999
0.868989583;-0,0359;1,0000;-0,0174;1,001
0.872499999;-0,0377;1,0017;-0,0228;1,003
0.876510937;-0,0372;1,0042;-0,0277;1,005
0.880674479;-0,0360;1,0051;-0,0334;1,006
0.884619791;-0,0345;1,0043;-0,0439;1,006
0.888457812;-0,0342;1,0044;-0,0544;1,006
0.892341145;-0,0328;1,0018;-0,0620;1,004
0.898070312;-0,0298;1,0024;-0,0660;1,005
0.900127083;-0,0235;1,0058;-0,0690;1,008
0.904513541;-0,0181;1,0091;-0,0751;1,012
0.910769791;-0,0124;1,0125;-0,0830;1,016
0.912614583;-0,0084;1,0136;-0,0912;1,018
0.916307812;-0,0051;1,0135;-0,1032;1,019
0.92010677;-0,0044;1,0130;-0,1113;1,019
0.925679687;-0,0058;1,0108;-0,1138;1,017
0.929046874;-0,0099;1,0074;-0,1180;1,014
0.933026041;-0,0116;1,0060;-0,1141;1,013
0.938166145;-0,0147;1,0028;-0,1101;1,009
0.939924479;-0,0181;1,0010;-0,0994;1,006
0.945706249;-0,0203;0,9990;-0,0866;1,003
0.950334374;-0,0196;0,9967;-0,0705;0,999
0.951811979;-0,0150;0,9943;-0,0556;0,996
0.956111458;-0,0135;0,9935;-0,0422;0,994
0.959952083;-0,0114;0,9922;-0,0352;0,993
0.965120312;-0,0114;0,9901;-0,0272;0,991
0.96822552;-0,0089;0,9912;-0,0236;0,992
0.971693749;-0,0078;0,9928;-0,0219;0,993
0.979284895;-0,0067;0,9949;-0,0196;0,995
0.980102083;-0,0059;0,9944;-0,0224;0,995
0.984085416;-0,0038;0,9958;-0,0259;0,996
0.987753645;-0,0019;0,9958;-0,0293;0,996
0.995876041;0,0019;0,9964;-0,0344;0,997
0.998532291;0,0056;0,9977;-0,0376;0,998
1.001196354;0,0058;0,9994;-0,0408;1,000
1.004170833;0,0063;1,0025;-0,0409;1,003
1.008696874;0,0060;1,0051;-0,0414;1,006
1.01345052;0,0040;1,0068;-0,0420;1,008
1.017528124;-0,0006;1,0068;-0,0482;1,008
1.019553645;-0,0050;1,0025;-0,0537;1,004
1.023229166;-0,0108;0,9981;-0,0575;1,000
1.028728645;-0,0152;0,9989;-0,0615;1,001
1.03121927;-0,0193;0,9955;-0,0624;0,998
1.037249479;-0,0203;0,9951;-0,0632;0,997
1.039605208;-0,0181;0,9962;-0,0638;0,998
1.043468229;-0,0167;0,9971;-0,0660;0,999
1.049759895;-0,0123;0,9968;-0,0653;0,999
1.053678645;-0,0116;0,9968;-0,0659;0,999
1.055303124;-0,0115;0,9964;-0,0660;0,999
1.059111979;-0,0134;0,9969;-0,0653;0,999
1.063410937;-0,0122;0,9981;-0,0657;1,000
1.067301041;-0,0131;0,9989;-0,0642;1,001
1.071437499;-0,0153;1,0003;-0,0604;1,002
1.075209895;-0,0179;0,9982;-0,0560;1,000
1.079278645;-0,0213;0,9973;-0,0525;0,999
1.083032812;-0,0236;0,9985;-0,0493;1,000
1.086959374;-0,0229;1,0002;-0,0487;1,002
1.091099479;-0,0227;1,0012;-0,0494;1,003
1.097629687;-0,0204;1,0035;-0,0510;1,005
1.099128124;-0,0127;1,0068;-0,0569;1,009
1.103003124;-0,0084;1,0095;-0,0610;1,011
1.108089583;-0,0033;1,0101;-0,0654;1,012
1.111684374;-0,0014;1,0086;-0,0691;1,011
1.115435937;-0,0018;1,0064;-0,0691;1,009
1.118638541;-0,0029;1,0053;-0,0676;1,008
1.123185937;-0,0064;1,0054;-0,0675;1,008
1.12697552;-0,0097;1,0074;-0,0618;1,009
1.130713541;-0,0126;1,0091;-0,0585;1,011
1.134836458;-0,0158;1,0098;-0,0565;1,012
1.138397916;-0,0173;1,0093;-0,0582;1,011
1.142595833;-0,0188;1,0101;-0,0600;1,012
1.146545312;-0,0196;1,0088;-0,0653;1,011
1.150647395;-0,0207;1,0081;-0,0706;1,011
1.154379687;-0,0186;1,0069;-0,0723;1,010
1.159543229;-0,0194;1,0091;-0,0756;1,012
1.163726562;-0,0178;1,0096;-0,0747;1,012
1.167583333;-0,0161;1,0102;-0,0756;1,013
1.171507291;-0,0140;1,0095;-0,0726;1,012
1.176979687;-0,0103;1,0093;-0,0697;1,012
1.180395833;-0,0060;1,0084;-0,0642;1,010
1.184096354;-0,0048;1,0092;-0,0593;1,011
1.186768749;-0,0041;1,0075;-0,0561;1,009
1.190958854;-0,0018;1,0062;-0,0563;1,008
1.195060416;-0,0046;1,0041;-0,0531;1,006
1.198870833;-0,0057;1,0036;-0,0507;1,005
1.202302083;-0,0096;1,0023;-0,0475;1,003
1.206478124;-0,0128;1,0027;-0,0489;1,004
1.210804166;-0,0219;1,0018;-0,0526;1,003
1.214781249;-0,0269;1,0012;-0,0584;1,003
1.217909374;-0,0343;0,9975;-0,0649;1,000
1.222084374;-0,0360;0,9989;-0,0719;1,002
1.226479166;-0,0329;1,0023;-0,0770;1,006
1.230052604;-0,0279;1,0039;-0,0861;1,008
1.233854687;-0,0225;1,0057;-0,0889;1,010
1.238027604;-0,0203;1,0068;-0,0881;1,011
1.242187499;-0,0166;1,0067;-0,0847;1,010
1.245892708;-0,0125;1,0064;-0,0871;1,010
1.249927083;-0,0045;1,0070;-0,0877;1,011
1.255684895;-0,0031;1,0097;-0,0892;1,014
1.259595833;-0,0014;1,0107;-0,0917;1,015
1.262964583;-0,0043;1,0110;-0,0915;1,015
1.267206249;-0,0106;1,0114;-0,0894;1,015
1.269522395;-0,0161;1,0125;-0,0888;1,017
1.273919791;-0,0209;1,0129;-0,0918;1,017
1.280003645;-0,0253;1,0135;-0,0920;1,018
1.281646354;-0,0302;1,0152;-0,0904;1,020
1.285532812;-0,0344;1,0146;-0,0879;1,019
1.289433333;-0,0379;1,0120;-0,0846;1,016
1.29554427;-0,0383;1,0102;-0,0807;1,014
1.297598958;-0,0408;1,0083;-0,0742;1,012
1.301332812;-0,0411;1,0075;-0,0637;1,010
1.305216145;-0,0410;1,0079;-0,0550;1,010
1.309606249;-0,0396;1,0082;-0,0482;1,010
1.313806249;-0,0352;1,0071;-0,0411;1,009
1.317489583;-0,0323;1,0077;-0,0390;1,009
1.321164062;-0,0315;1,0064;-0,0374;1,008
1.326421874;-0,0304;1,0053;-0,0402;1,007
1.330649999;-0,0292;1,0073;-0,0423;1,009
1.336027083;-0,0289;1,0067;-0,0469;1,008
1.337118229;-0,0308;1,0071;-0,0518;1,009
1.34105052;-0,0300;1,0058;-0,0552;1,008
1.345551041;-0,0316;1,0032;-0,0555;1,005
1.35145677;-0,0321;1,0037;-0,0538;1,006
1.353237499;-0,0335;1,0008;-0,0561;1,003
1.356904166;-0,0358;1,0005;-0,0557;1,003
1.362274479;-0,0374;1,0005;-0,0552;1,003
1.366346874;-0,0408;1,0018;-0,0549;1,004
1.369148437;-0,0416;1,0041;-0,0538;1,006
1.373236979;-0,0418;1,0071;-0,0515;1,009
1.378386458;-0,0408;1,0097;-0,0525;1,012
1.381451041;-0,0405;1,0105;-0,0532;1,013
1.384740104;-0,0415;1,0098;-0,0514;1,012
1.389054687;-0,0412;1,0087;-0,0507;1,011
1.395290104;-0,0425;1,0064;-0,0515;1,009
1.396303645;-0,0451;1,0053;-0,0501;1,008
1.400626041;-0,0435;1,0047;-0,0455;1,007
1.404691145;-0,0430;1,0067;-0,0440;1,009
1.408717187;-0,0419;1,0076;-0,0419;1,009
1.41503177;-0,0418;1,0079;-0,0439;1,010
1.418898437;-0,0407;1,0084;-0,0469;1,010
1.421688541;-0,0405;1,0047;-0,0533;1,007
1.426197916;-0,0366;1,0055;-0,0589;1,008
1.429929687;-0,0346;1,0045;-0,0602;1,007
1.433418749;-0,0293;1,0051;-0,0621;1,007
1.436724999;-0,0262;1,0055;-0,0649;1,008
1.441029687;-0,0208;1,0060;-0,0670;1,008
1.445390624;-0,0181;1,0048;-0,0695;1,007
1.451141145;-0,0169;1,0035;-0,0733;1,006
1.453919791;-0,0155;1,0035;-0,0790;1,007
1.457033333;-0,0182;1,0035;-0,0835;1,007
1.464341145;-0,0250;1,0035;-0,0874;1,008
1.465490624;-0,0287;1,0042;-0,0891;1,009
1.468388541;-0,0276;1,0061;-0,0899;1,010
1.471974479;-0,0215;1,0095;-0,0921;1,014
1.476406249;-0,0184;1,0098;-0,0937;1,014
1.481914583;-0,0176;1,0114;-0,0930;1,016
1.484109895;-0,0192;1,0134;-0,0918;1,018
1.488167187;-0,0178;1,0155;-0,0901;1,020
1.494676041;-0,0117;1,0188;-0,0886;1,023
1.496915104;-0,0069;1,0230;-0,0842;1,027
1.500101041;-0,0034;1,0238;-0,0797;1,027
1.503765624;-0,0038;1,0238;-0,0759;1,027
1.508884374;-0,0053;1,0219;-0,0734;1,025
1.513852083;-0,0061;1,0214;-0,0715;1,024
1.515790104;-0,0079;1,0210;-0,0647;1,023
1.519716666;-0,0092;1,0222;-0,0632;1,024
1.52585052;-0,0100;1,0246;-0,0634;1,027
1.528614062;-0,0148;1,0265;-0,0681;1,029
1.53173177;-0,0201;1,0269;-0,0757;1,030
1.535448437;-0,0245;1,0258;-0,0857;1,030
1.539774999;-0,0255;1,0231;-0,0929;1,028
1.545234374;-0,0229;1,0206;-0,0967;1,025
1.548110937;-0,0228;1,0198;-0,0953;1,025
1.551646874;-0,0213;1,0190;-0,0929;1,023
1.555384374;-0,0216;1,0193;-0,0893;1,023
1.559368229;-0,0208;1,0195;-0,0839;1,023
1.563522395;-0,0202;1,0172;-0,0774;1,020
1.56881302;-0,0202;1,0170;-0,0719;1,020
1.575132291;-0,0205;1,0150;-0,0664;1,017
1.579580208;-0,0219;1,0126;-0,0584;1,015
1.580293228;-0,0229;1,0076;-0,0511;1,009
1.583291666;-0,0255;1,0031;-0,0418;1,004
1.592260937;-0,0255;0,9976;-0,0305;0,998
1.598523958;-0,0271;0,9946;-0,0212;0,995
1.599582812;-0,0283;0,9913;-0,0102;0,992
1.599953124;-0,0302;0,9877;0,0001;0,988
1.60295677;-0,0318;0,9837;0,0074;0,984
1.60750052;-0,0320;0,9815;0,0149;0,982
1.612677603;-0,0339;0,9763;0,0192;0,977
1.615977083;-0,0369;0,9754;0,0263;0,976
1.619494791;-0,0401;0,9737;0,0320;0,975
1.624739062;-0,0378;0,9738;0,0319;0,975
1.630290624;-0,0366;0,9769;0,0300;0,978
1.632579687;-0,0338;0,9770;0,0278;0,978
1.636560416;-0,0329;0,9756;0,0250;0,977
1.639389062;-0,0300;0,9780;0,0189;0,979
1.642935416;-0,0275;0,9779;0,0115;0,978
1.646577603;-0,0282;0,9798;0,0058;0,980
1.652737499;-0,0262;0,9827;0,0000;0,983
1.655054166;-0,0230;0,9875;-0,0075;0,988
1.658612499;-0,0203;0,9921;-0,0154;0,992
1.663118749;-0,0189;0,9943;-0,0232;0,995
1.666709374;-0,0190;0,9967;-0,0327;0,997
1.670435416;-0,0201;0,9998;-0,0421;1,001
1.674651041;-0,0197;1,0006;-0,0465;1,002
1.680026562;-0,0167;1,0014;-0,0510;1,003
1.684667187;-0,0169;1,0024;-0,0530;1,004
1.686654687;-0,0186;1,0038;-0,0504;1,005
1.690617708;-0,0216;1,0034;-0,0523;1,005
1.694347395;-0,0230;1,0037;-0,0498;1,005
1.698371874;-0,0231;1,0051;-0,0461;1,006
1.702393749;-0,0260;1,0054;-0,0403;1,007
1.706599478;-0,0298;1,0047;-0,0340;1,006
1.711497916;-0,0392;1,0039;-0,0264;1,005
1.715142708;-0,0448;1,0028;-0,0237;1,004
1.71806927;-0,0523;1,0020;-0,0194;1,004
1.722077083;-0,0559;1,0021;-0,0156;1,004
1.727607812;-0,0550;1,0022;-0,0098;1,004
1.733470833;-0,0527;1,0054;-0,0068;1,007
1.73524427;-0,0484;1,0092;-0,0053;1,010
1.745128645;-0,0452;1,0105;-0,0047;1,012
1.746477083;-0,0405;1,0099;-0,0044;1,011
1.747497916;-0,0394;1,0102;-0,0027;1,011
1.753735416;-0,0385;1,0117;-0,0040;1,012
1.754779166;-0,0365;1,0133;-0,0066;1,014
1.769966666;-0,0346;1,0151;-0,0056;1,016
1.771196353;-0,0335;1,0172;-0,0040;1,018
1.771463541;-0,0337;1,0174;-0,0055;1,018
1.771707291;-0,0322;1,0193;-0,0069;1,020
1.774411978;-0,0330;1,0205;-0,0107;1,021
1.783681249;-0,0317;1,0217;-0,0132;1,022
1.785034374;-0,0311;1,0219;-0,0152;1,022
1.785489062;-0,0294;1,0219;-0,0170;1,023
1.795460937;-0,0306;1,0209;-0,0195;1,022
1.795957291;-0,0294;1,0224;-0,0219;1,023
1.802811458;-0,0301;1,0231;-0,0258;1,024
1.803834374;-0,0280;1,0247;-0,0275;1,025
1.808952083;-0,0249;1,0248;-0,0304;1,026
1.815768228;-0,0257;1,0258;-0,0337;1,027
1.817098958;-0,0257;1,0261;-0,0383;1,027
1.818491145;-0,0259;1,0254;-0,0442;1,027
1.822059895;-0,0257;1,0248;-0,0452;1,026
1.825793228;-0,0270;1,0243;-0,0481;1,026
1.829561458;-0,0290;1,0232;-0,0504;1,025
1.834592187;-0,0318;1,0220;-0,0518;1,024
1.838015103;-0,0353;1,0224;-0,0514;1,024
1.841296353;-0,0350;1,0238;-0,0508;1,026
1.847212499;-0,0335;1,0254;-0,0506;1,027
1.849303645;-0,0313;1,0243;-0,0481;1,026
1.853258853;-0,0288;1,0245;-0,0479;1,026
1.857506249;-0,0241;1,0235;-0,0481;1,025
1.861352603;-0,0187;1,0252;-0,0493;1,027
1.865354687;-0,0144;1,0238;-0,0467;1,025
1.869032291;-0,0136;1,0228;-0,0455;1,024
1.872980208;-0,0139;1,0197;-0,0458;1,021
1.882544791;-0,0177;1,0169;-0,0483;1,018
1.883628645;-0,0244;1,0143;-0,0486;1,016
1.884976562;-0,0305;1,0141;-0,0495;1,016
1.891303645;-0,0346;1,0130;-0,0486;1,015
1.904069791;-0,0386;1,0107;-0,0473;1,013
1.907609895;-0,0430;1,0075;-0,0463;1,010
1.908595312;-0,0459;1,0053;-0,0488;1,008
1.909444791;-0,0455;1,0047;-0,0502;1,007
1.918821353;-0,0437;1,0045;-0,0526;1,007
1.920087499;-0,0424;1,0019;-0,0507;1,004
1.920793228;-0,0421;0,9985;-0,0506;1,001
1.921515103;-0,0375;0,9976;-0,0471;0,999
1.925328645;-0,0347;0,9980;-0,0438;1,000
1.932435937;-0,0299;0,9968;-0,0352;0,998
1.933470833;-0,0266;0,9990;-0,0304;1,000
1.936679687;-0,0235;1,0005;-0,0266;1,001
1.941603645;-0,0194;1,0025;-0,0234;1,003
1.946901562;-0,0166;1,0012;-0,0187;1,001
1.948577603;-0,0148;0,9993;-0,0114;1,000
1.95232552;-0,0142;0,9984;-0,0052;0,999
1.957634895;-0,0169;0,9983;-0,0063;0,998
1.962705728;-0,0085;0,9929;-0,0056;0,993
1.966116145;-0,0099;0,9923;0,0035;0,992
1.970742708;-0,0141;0,9951;0,0062;0,995
1.972961458;-0,0115;0,9975;0,0115;0,998
1.980239062;-0,0095;0,9983;0,0183;0,998
1.983954687;-0,0101;0,9963;0,0227;0,997
1.984553124;-0,0114;0,9934;0,0245;0,994
1.990195833;-0,0138;0,9887;0,0244;0,989
1.992482291;-0,0169;0,9854;0,0200;0,986
1.997011978;-0,0196;0,9849;0,0182;0,985
2.000219791;-0,0200;0,9865;0,0132;0,987
2.004117708;-0,0191;0,9889;0,0060;0,989
2.008751041;-0,0191;0,9926;0,0005;0,993
2.013918749;-0,0186;0,9951;-0,0063;0,995
2.015991145;-0,0175;0,9977;-0,0155;0,998
2.020019791;-0,0154;1,0015;-0,0246;1,002
2.024739583;-0,0108;1,0022;-0,0320;1,003
2.032983853;-0,0103;1,0028;-0,0382;1,004
2.034066145;-0,0082;1,0045;-0,0446;1,006
2.03659427;-0,0063;1,0065;-0,0489;1,008
2.04070052;-0,0060;1,0078;-0,0505;1,009
