time;gFx;gFy;gFz;TgF
2,231103;0,0216;0,0805;0,8140;0,818
2,237623;0,0289;0,0779;0,8139;0,818
2,239365;0,0295;0,0753;0,8179;0,822
2,243192;0,0315;0,0759;0,8275;0,832
2,247078;0,0285;0,0800;0,8361;0,840
2,251486;0,0247;0,0844;0,8385;0,843
2,255753;0,0168;0,0860;0,8313;0,836
2,259735;0,0088;0,0839;0,8299;0,834
2,263498;0,0019;0,0791;0,8309;0,835
2,267776;-0,0006;0,0733;0,8300;0,833
2,272262;0,0046;0,0699;0,8257;0,829
2,276082;0,0165;0,0655;0,8214;0,824
2,280121;0,0237;0,0643;0,8172;0,820
2,285610;0,0234;0,0629;0,8089;0,812
2,288962;0,0174;0,0607;0,8020;0,804
2,293656;0,0132;0,0587;0,8005;0,803
2,295047;0,0112;0,0587;0,8042;0,806
2,299099;0,0198;0,0589;0,8097;0,812
2,303017;0,0352;0,0626;0,8168;0,820
2,309899;0,0570;0,0650;0,8285;0,833
2,311437;0,0634;0,0646;0,8351;0,840
2,317752;0,0566;0,0577;0,8343;0,838
2,319507;0,0451;0,0508;0,8252;0,828
2,324735;0,0388;0,0453;0,8148;0,817
2,326958;0,0407;0,0453;0,8094;0,812
2,331605;0,0407;0,0451;0,8125;0,815
2,335092;0,0361;0,0456;0,8210;0,823
2,339030;0,0266;0,0437;0,8349;0,836
2,343693;0,0171;0,0391;0,8440;0,845
2,347518;0,0051;0,0343;0,8559;0,857
2,351098;-0,0075;0,0309;0,8671;0,868
2,355486;-0,0195;0,0290;0,8662;0,867
2,359090;-0,0270;0,0284;0,8579;0,859
2,363054;-0,0335;0,0300;0,8378;0,839
2,366603;-0,0349;0,0342;0,8046;0,806
2,371923;-0,0398;0,0362;0,7660;0,768
2,374720;-0,0465;0,0372;0,7357;0,738
2,378760;-0,0589;0,0367;0,6970;0,700
2,382492;-0,0686;0,0394;0,6588;0,664
2,388633;-0,0711;0,0420;0,6356;0,641
2,391566;-0,0645;0,0456;0,6214;0,626
2,396669;-0,0510;0,0512;0,6190;0,623
2,398379;-0,0324;0,0586;0,6314;0,635
2,402256;-0,0149;0,0628;0,6563;0,659
2,406728;-0,0049;0,0634;0,6791;0,682
2,410478;0,0045;0,0631;0,7009;0,704
2,414362;0,0122;0,0625;0,7163;0,719
2,418235;0,0238;0,0650;0,7282;0,731
2,425824;0,0348;0,0685;0,7364;0,740
2,426604;0,0453;0,0757;0,7353;0,741
2,430543;0,0547;0,0857;0,7228;0,730
2,434332;0,0557;0,0912;0,7063;0,714
2,439189;0,0491;0,0975;0,6915;0,700
2,443609;0,0439;0,1010;0,6751;0,684
2,446517;0,0431;0,1032;0,6712;0,680
2,450624;0,0394;0,1031;0,6841;0,693
2,454532;0,0287;0,1050;0,7139;0,722
2,458786;0,0213;0,1062;0,7459;0,754
2,461998;0,0215;0,1067;0,7869;0,794
2,466231;0,0270;0,1065;0,8233;0,831
2,471613;0,0337;0,1035;0,8463;0,853
2,475961;0,0369;0,0960;0,8678;0,874
2,477545;0,0388;0,0865;0,8827;0,888
2,481737;0,0373;0,0793;0,8849;0,889
2,485509;0,0359;0,0735;0,8770;0,881
2,490309;0,0317;0,0699;0,8704;0,874
2,493738;0,0202;0,0659;0,8704;0,873
2,497504;0,0132;0,0659;0,8836;0,886
2,502276;0,0076;0,0694;0,9087;0,911
2,507161;0,0027;0,0740;0,9387;0,942
2,509643;-0,0008;0,0752;0,9690;0,972
2,513453;-0,0109;0,0756;1,0062;1,009
2,517365;-0,0191;0,0713;1,0448;1,047
2,521807;-0,0214;0,0699;1,0736;1,076
2,525461;-0,0194;0,0731;1,1013;1,104
2,529418;-0,0100;0,0752;1,1218;1,124
2,534261;0,0082;0,0809;1,1348;1,138
2,538225;0,0244;0,0854;1,1331;1,137
2,542222;0,0350;0,0855;1,1269;1,131
2,545243;0,0456;0,0851;1,1129;1,117
2,549318;0,0529;0,0837;1,1065;1,111
2,560169;0,0601;0,0827;1,1097;1,114
2,561009;0,0646;0,0829;1,1200;1,125
2,561360;0,0650;0,0822;1,1289;1,134
2,565577;0,0559;0,0795;1,1425;1,147
2,569406;0,0455;0,0784;1,1662;1,170
2,574592;0,0312;0,0774;1,1834;1,186
2,577174;0,0186;0,0725;1,1948;1,197
2,581076;0,0132;0,0687;1,2013;1,203
2,584929;0,0135;0,0623;1,2100;1,212
2,589021;0,0123;0,0532;1,2234;1,225
2,593201;0,0117;0,0464;1,2355;1,236
2,598646;0,0112;0,0406;1,2503;1,251
2,600916;0,0111;0,0352;1,2629;1,263
2,604819;0,0121;0,0322;1,2693;1,270
2,608797;0,0106;0,0336;1,2648;1,265
2,612942;0,0085;0,0359;1,2543;1,255
2,616646;0,0092;0,0388;1,2310;1,232
2,621308;0,0078;0,0401;1,2060;1,207
2,624862;0,0078;0,0376;1,1829;1,183
2,628560;0,0108;0,0374;1,1602;1,161
2,635864;0,0115;0,0361;1,1515;1,152
2,638941;0,0108;0,0323;1,1598;1,160
2,641530;0,0100;0,0262;1,1773;1,178
2,644600;0,0130;0,0197;1,1942;1,194
2,648332;0,0226;0,0147;1,2087;1,209
2,652340;0,0394;0,0134;1,2239;1,225
2,656522;0,0526;0,0095;1,2354;1,237
2,660444;0,0653;0,0003;1,2370;1,239
2,664657;0,0716;-0,0058;1,2320;1,234
2,668225;0,0784;-0,0082;1,2264;1,229
2,672412;0,0820;-0,0093;1,2223;1,225
2,676696;0,0833;-0,0105;1,2072;1,210
2,680495;0,0853;-0,0089;1,1814;1,185
2,684226;0,0886;-0,0066;1,1588;1,162
2,688346;0,0925;-0,0019;1,1441;1,148
2,692307;0,1000;0,0031;1,1280;1,132
2,696374;0,1048;0,0073;1,1110;1,116
2,700872;0,1089;0,0088;1,0967;1,102
2,710384;0,1107;0,0128;1,0832;1,089
2,711264;0,1165;0,0128;1,0789;1,085
2,714706;0,1178;0,0067;1,0770;1,083
2,716704;0,1090;0,0029;1,0766;1,082
2,723455;0,1003;0,0028;1,0765;1,081
2,724324;0,0900;0,0036;1,0724;1,076
2,729290;0,0810;0,0022;1,0722;1,075
2,731991;0,0678;-0,0010;1,0726;1,075
2,735747;0,0585;-0,0022;1,0715;1,073
2,740110;0,0536;-0,0034;1,0722;1,074
2,743912;0,0467;-0,0087;1,0704;1,071
2,747754;0,0402;-0,0132;1,0663;1,067
2,751828;0,0345;-0,0179;1,0552;1,056
2,755839;0,0291;-0,0224;1,0442;1,045
2,760271;0,0239;-0,0230;1,0347;1,035
2,763603;0,0194;-0,0246;1,0268;1,027
2,767781;0,0197;-0,0244;1,0225;1,023
2,771741;0,0206;-0,0236;1,0213;1,022
2,775630;0,0244;-0,0224;1,0218;1,022
2,779549;0,0247;-0,0230;1,0291;1,030
2,784625;0,0221;-0,0265;1,0403;1,041
2,788484;0,0215;-0,0293;1,0500;1,051
2,793835;0,0210;-0,0306;1,0550;1,056
2,795577;0,0237;-0,0315;1,0623;1,063
2,799827;0,0278;-0,0270;1,0670;1,068
2,804173;0,0360;-0,0222;1,0635;1,064
2,807342;0,0502;-0,0184;1,0672;1,069
2,811584;0,0531;-0,0185;1,0634;1,065
2,815233;0,0481;-0,0237;1,0547;1,056
2,820952;0,0372;-0,0293;1,0531;1,054
2,824168;0,0309;-0,0278;1,0544;1,055
2,827152;0,0315;-0,0217;1,0448;1,046
2,831205;0,0341;-0,0136;1,0285;1,029
2,835057;0,0362;-0,0057;1,0125;1,013
2,840624;0,0291;-0,0002;1,0077;1,008
2,843826;0,0214;0,0055;1,0122;1,012
2,847001;0,0162;0,0100;1,0200;1,020
2,851069;0,0089;0,0154;1,0320;1,032
2,858092;0,0032;0,0219;1,0432;1,043
2,858890;-0,0007;0,0252;1,0506;1,051
2,863496;-0,0047;0,0274;1,0514;1,052
2,867208;-0,0089;0,0278;1,0435;1,044
2,873328;-0,0136;0,0299;1,0233;1,024
2,874887;-0,0179;0,0317;1,0062;1,007
2,878780;-0,0244;0,0338;0,9905;0,991
2,882770;-0,0257;0,0368;0,9796;0,981
2,887422;-0,0253;0,0411;0,9802;0,981
2,890817;-0,0263;0,0417;0,9892;0,990
2,895437;-0,0214;0,0410;1,0043;1,005
2,899039;-0,0155;0,0387;1,0228;1,024
2,903686;-0,0062;0,0359;1,0474;1,048
2,906518;0,0033;0,0314;1,0688;1,069
2,910641;0,0144;0,0256;1,0964;1,097
2,914621;0,0207;0,0169;1,1243;1,125
2,921490;0,0323;0,0128;1,1559;1,156
2,922730;0,0446;0,0145;1,1840;1,185
2,926585;0,0454;0,0119;1,2022;1,203
2,930706;0,0405;0,0026;1,2112;1,212
2,934403;0,0326;-0,0059;1,2131;1,214
2,938361;0,0282;-0,0175;1,2171;1,218
2,942356;0,0317;-0,0213;1,2239;1,224
2,946388;0,0399;-0,0212;1,2281;1,229
2,953969;0,0516;-0,0225;1,2230;1,224
2,954633;0,0556;-0,0272;1,2269;1,228
2,958241;0,0531;-0,0358;1,2456;1,247
2,962173;0,0550;-0,0441;1,2640;1,266
2,966514;0,0640;-0,0503;1,2741;1,277
2,970759;0,0771;-0,0551;1,2819;1,285
2,974170;0,0875;-0,0579;1,2788;1,283
2,978176;0,0924;-0,0599;1,2676;1,272
2,983891;0,0924;-0,0661;1,2528;1,258
2,992647;0,0897;-0,0676;1,2317;1,237
2,993596;0,0884;-0,0680;1,2108;1,216
2,993884;0,0890;-0,0652;1,1927;1,198
2,999376;0,0865;-0,0646;1,1798;1,185
3,001954;0,0823;-0,0626;1,1644;1,169
3,006021;0,0762;-0,0621;1,1488;1,153
3,009913;0,0715;-0,0609;1,1350;1,139
3,013902;0,0682;-0,0573;1,1218;1,125
3,017690;0,0660;-0,0520;1,1117;1,115
3,021850;0,0683;-0,0461;1,1012;1,104
3,025748;0,0700;-0,0417;1,0958;1,099
3,032094;0,0706;-0,0396;1,1027;1,106
3,033749;0,0701;-0,0369;1,1241;1,127
3,037831;0,0751;-0,0342;1,1523;1,155
3,042050;0,0778;-0,0318;1,1742;1,177
3,046070;0,0805;-0,0291;1,1994;1,202
3,049836;0,0824;-0,0275;1,2206;1,224
3,053886;0,0870;-0,0295;1,2415;1,245
3,057993;0,0950;-0,0311;1,2563;1,260
3,061649;0,1033;-0,0333;1,2678;1,272
3,067223;0,1149;-0,0347;1,2769;1,283
3,070324;0,1209;-0,0375;1,2886;1,295
3,073519;0,1218;-0,0359;1,2935;1,300
3,077611;0,1149;-0,0326;1,2878;1,293
3,081374;0,1071;-0,0277;1,2706;1,275
3,085204;0,1002;-0,0225;1,2407;1,245
3,089542;0,0917;-0,0177;1,2089;1,212
3,093534;0,0850;-0,0107;1,1784;1,182
3,097211;0,0791;-0,0059;1,1470;1,150
3,101228;0,0729;-0,0029;1,1279;1,130
3,106508;0,0694;-0,0015;1,1161;1,118
3,111567;0,0647;0,0004;1,1129;1,115
3,112822;0,0625;-0,0013;1,1083;1,110
3,117161;0,0597;-0,0052;1,1136;1,115
3,125441;0,0532;-0,0084;1,1341;1,135
3,126292;0,0518;-0,0091;1,1576;1,159
3,129415;0,0590;-0,0025;1,1889;1,190
3,133265;0,0653;0,0079;1,2155;1,217
3,136938;0,0745;0,0147;1,2418;1,244
3,140988;0,0805;0,0151;1,2597;1,262
3,144859;0,0813;0,0111;1,2784;1,281
3,148769;0,0795;0,0028;1,2867;1,289
3,154238;0,0793;-0,0033;1,2741;1,277
3,156785;0,0752;-0,0068;1,2644;1,267
3,160778;0,0731;-0,0021;1,2610;1,263
3,164913;0,0737;0,0091;1,2486;1,251
3,170591;0,0725;0,0267;1,2296;1,232
3,173355;0,0636;0,0353;1,2199;1,222
3,178547;0,0506;0,0406;1,2314;1,233
3,180517;0,0405;0,0471;1,2663;1,268
3,184566;0,0395;0,0522;1,3030;1,305
3,190814;0,0422;0,0580;1,3558;1,358
3,192187;0,0462;0,0618;1,4214;1,423
3,196731;0,0504;0,0648;1,4750;1,477
3,200406;0,0563;0,0673;1,5281;1,531
3,204975;0,0640;0,0727;1,5686;1,572
3,208538;0,0646;0,0743;1,5887;1,592
3,212900;0,0599;0,0750;1,5869;1,590
3,216935;0,0503;0,0784;1,5732;1,576
3,221404;0,0395;0,0849;1,5584;1,561
3,224267;0,0301;0,0942;1,5546;1,558
3,228538;0,0224;0,1060;1,5533;1,557
3,232206;0,0129;0,1196;1,5542;1,559
3,236821;0,0078;0,1293;1,5561;1,561
3,240235;0,0123;0,1402;1,5637;1,570
3,244264;0,0182;0,1464;1,5931;1,600
3,248256;0,0298;0,1488;1,6299;1,637
3,253483;0,0517;0,1480;1,6837;1,691
3,256573;0,0738;0,1446;1,7559;1,763
3,260009;0,0901;0,1399;1,8236;1,831
3,264404;0,1067;0,1357;1,9067;1,915
3,270417;0,1146;0,1336;1,9806;1,988
3,272221;0,1198;0,1308;2,0661;2,074
3,275707;0,1266;0,1292;2,1398;2,147
3,279656;0,1351;0,1254;2,1853;2,193
3,283556;0,1321;0,1200;2,2164;2,224
3,291433;0,1160;0,1082;2,2155;2,221
3,292309;0,1030;0,0980;2,2000;2,205
3,296102;0,0911;0,1053;2,1885;2,193
3,300169;0,0924;0,1227;2,1758;2,181
3,303533;0,0933;0,1305;2,1745;2,180
3,307538;0,0880;0,1266;2,1862;2,192
3,311405;0,0780;0,1194;2,1998;2,204
3,315349;0,0673;0,1129;2,2192;2,223
3,319538;0,0659;0,1101;2,2354;2,239
3,323401;0,0659;0,1064;2,2554;2,259
3,330243;0,0627;0,0968;2,2621;2,265
3,331338;0,0488;0,0836;2,2632;2,265
3,336379;0,0385;0,0743;2,2832;2,285
3,339678;0,0435;0,0666;2,3144;2,316
3,344344;0,0676;0,0589;2,3516;2,353
3,349749;0,1034;0,0412;2,3979;2,400
3,351070;0,1152;0,0107;2,4213;2,424
3,356168;0,1061;-0,0399;2,4420;2,445
3,359609;0,0861;-0,0980;2,4851;2,488
3,363904;0,0677;-0,1380;2,5135;2,518
3,367443;0,0469;-0,1704;2,5272;2,533
3,371673;0,0308;-0,1909;2,5198;2,527
3,375409;0,0056;-0,2137;2,4832;2,492
3,379427;-0,0266;-0,2378;2,4267;2,438
3,383351;-0,0471;-0,2541;2,3692;2,383
3,388507;-0,0650;-0,2649;2,2994;2,316
3,394310;-0,0775;-0,2584;2,2150;2,231
3,396387;-0,0843;-0,2410;2,1324;2,148
3,398930;-0,0807;-0,2129;2,0324;2,045
3,406265;-0,0755;-0,1837;1,9423;1,952
3,407184;-0,0649;-0,1468;1,8056;1,813
3,410860;-0,0536;-0,1182;1,6321;1,637
3,415069;-0,0460;-0,0960;1,4764;1,480
3,419606;-0,0352;-0,0720;1,3008;1,303
3,422938;-0,0303;-0,0503;1,1450;1,147
3,429151;-0,0309;-0,0336;1,0410;1,042
3,430982;-0,0369;-0,0217;0,9757;0,977
3,435911;-0,0272;-0,0190;0,9628;0,963
3,438681;-0,0207;-0,0241;0,9597;0,960
3,442675;-0,0270;-0,0368;0,9370;0,938
3,446763;-0,0481;-0,0560;0,9129;0,916
3,452720;-0,0810;-0,0828;0,8846;0,892
3,455426;-0,0977;-0,1054;0,8619;0,874
3,459163;-0,0972;-0,1243;0,8555;0,870
3,462842;-0,0696;-0,1333;0,8698;0,883
3,471159;-0,0375;-0,1361;0,8745;0,886
3,471997;0,0016;-0,1445;0,8564;0,868
3,474866;0,0374;-0,1619;0,8133;0,830
3,478376;0,0695;-0,1760;0,7657;0,789
3,482296;0,1103;-0,1895;0,7162;0,749
3,486532;0,1486;-0,1954;0,6834;0,726
3,490558;0,1853;-0,2047;0,6494;0,706
3,494291;0,2088;-0,2192;0,6197;0,690
3,498535;0,2247;-0,2334;0,5864;0,670
3,504045;0,2458;-0,2508;0,5308;0,636
3,511524;0,2637;-0,2665;0,4502;0,586
3,512521;0,2745;-0,2766;0,3786;0,543
3,514849;0,2845;-0,2818;0,2965;0,498
3,518141;0,2800;-0,2813;0,2456;0,467
3,522310;0,2611;-0,2736;0,2074;0,431
3,526239;0,2294;-0,2504;0,1887;0,389
3,530320;0,1853;-0,2331;0,1880;0,352
3,534267;0,1120;-0,2091;0,1955;0,307
3,542623;0,0442;-0,1848;0,1862;0,266
3,543527;-0,0192;-0,1562;0,1554;0,221
3,546343;-0,0595;-0,1238;0,1182;0,181
3,550169;-0,0710;-0,0973;0,0906;0,151
3,555589;-0,0811;-0,0615;0,0588;0,118
3,557716;-0,0744;-0,0255;0,0199;0,081
3,561546;-0,0628;0,0094;-0,0033;0,064
3,565579;-0,0428;0,0461;-0,0269;0,068
3,569951;-0,0239;0,0765;-0,0387;0,089
3,573928;-0,0044;0,1132;-0,0576;0,127
3,577676;0,0124;0,1341;-0,0924;0,163
3,581705;0,0130;0,1377;-0,1200;0,183
3,587939;0,0129;0,1338;-0,1506;0,202
3,589483;0,0123;0,1250;-0,1791;0,219
3,593479;0,0118;0,1233;-0,2110;0,245
3,598361;0,0127;0,1167;-0,2572;0,283
3,602733;0,0027;0,1043;-0,2882;0,306
3,605760;-0,0054;0,0877;-0,3074;0,320
3,609247;0,0018;0,0759;-0,3087;0,318
3,613302;0,0214;0,0669;-0,3022;0,310
3,617386;0,0493;0,0579;-0,2950;0,305
3,621885;0,0733;0,0444;-0,2869;0,299
3,625813;0,1085;0,0247;-0,2803;0,302
3,629273;0,1494;0,0010;-0,2751;0,313
3,633337;0,1924;-0,0234;-0,2723;0,334
3,637731;0,2367;-0,0511;-0,2415;0,342
3,641674;0,2833;-0,0672;-0,2202;0,365
3,645485;0,3163;-0,0754;-0,2010;0,382
3,649242;0,3345;-0,0861;-0,1565;0,379
3,653484;0,3373;-0,0941;-0,1223;0,371
3,657876;0,3355;-0,0973;-0,1063;0,365
3,661020;0,3424;-0,0839;-0,0811;0,362
3,668244;0,3498;-0,0653;-0,0614;0,361
3,671405;0,3549;-0,0444;-0,0589;0,363
3,673379;0,3524;-0,0350;-0,0669;0,360
3,679073;0,3360;-0,0323;-0,0760;0,346
3,681468;0,3112;-0,0313;-0,0771;0,322
3,686195;0,2853;-0,0237;-0,0702;0,295
3,688807;0,2553;-0,0087;-0,0525;0,261
3,692839;0,2245;0,0078;-0,0292;0,226
3,696791;0,1949;0,0194;-0,0041;0,196
3,700685;0,1531;0,0189;0,0218;0,156
3,708873;0,1215;0,0110;0,0373;0,128
3,709886;0,0921;-0,0021;0,0519;0,106
3,713423;0,0708;-0,0167;0,0637;0,097
3,716958;0,0600;-0,0306;0,0700;0,097
3,722637;0,0477;-0,0475;0,0804;0,105
3,724736;0,0379;-0,0626;0,0966;0,121
3,728853;0,0313;-0,0716;0,1199;0,143
3,732308;0,0218;-0,0726;0,1722;0,188
3,736895;0,0137;-0,0671;0,2264;0,236
3,740597;0,0065;-0,0577;0,2839;0,290
3,746483;-0,0024;-0,0464;0,3258;0,329
3,748260;-0,0120;-0,0366;0,3512;0,353
3,754068;-0,0288;-0,0307;0,3674;0,370
3,756353;-0,0488;-0,0247;0,3720;0,376
3,760033;-0,0736;-0,0172;0,3670;0,375
3,764015;-0,0974;-0,0102;0,3489;0,362
3,769061;-0,1187;-0,0036;0,3271;0,348
3,772067;-0,1405;0,0056;0,2974;0,329
3,776421;-0,1599;0,0176;0,2576;0,304
3,779857;-0,1737;0,0265;0,2129;0,276
3,784946;-0,1815;0,0397;0,1575;0,244
3,788354;-0,1815;0,0498;0,1144;0,220
3,792529;-0,1818;0,0575;0,0733;0,204
3,795852;-0,1769;0,0625;0,0404;0,192
3,800090;-0,1746;0,0667;0,0173;0,188
3,804090;-0,1725;0,0672;0,0004;0,185
3,808249;-0,1715;0,0659;-0,0082;0,184
3,812254;-0,1682;0,0585;-0,0139;0,179
3,815804;-0,1584;0,0438;-0,0169;0,165
3,826132;-0,1504;0,0347;-0,0159;0,155
3,827039;-0,1410;0,0250;-0,0048;0,143
3,827808;-0,1334;0,0174;0,0127;0,135
3,832173;-0,1297;0,0121;0,0345;0,135
3,840264;-0,1267;0,0039;0,0690;0,144
3,841178;-0,1288;-0,0034;0,0956;0,160
3,843839;-0,1271;-0,0068;0,1167;0,173
3,847568;-0,1175;-0,0085;0,1311;0,176
3,852358;-0,1038;-0,0103;0,1369;0,172
3,855602;-0,0820;-0,0141;0,1267;0,152
3,859407;-0,0514;-0,0182;0,1092;0,122
3,864007;-0,0277;-0,0224;0,0937;0,100
3,868338;-0,0086;-0,0303;0,0906;0,096
3,872043;0,0052;-0,0377;0,0928;0,100
3,875520;0,0146;-0,0418;0,0975;0,107
3,879827;0,0251;-0,0379;0,0998;0,110
3,883464;0,0329;-0,0274;0,1065;0,115
3,887504;0,0406;-0,0205;0,1184;0,127
3,891802;0,0450;-0,0185;0,1236;0,133
3,895375;0,0435;-0,0214;0,1210;0,130
3,899174;0,0449;-0,0240;0,0977;0,110
3,907835;0,0507;-0,0265;0,0741;0,094
3,908824;0,0569;-0,0283;0,0403;0,075
3,911379;0,0643;-0,0319;0,0106;0,073
3,915203;0,0666;-0,0337;-0,0088;0,075
3,919731;0,0634;-0,0342;-0,0238;0,076
3,923554;0,0567;-0,0364;-0,0275;0,073
3,927241;0,0452;-0,0346;-0,0216;0,061
3,932139;0,0344;-0,0348;-0,0073;0,050
3,937446;0,0249;-0,0322;0,0067;0,041
3,939277;0,0211;-0,0245;0,0264;0,042
3,942988;0,0242;-0,0102;0,0526;0,059
3,946965;0,0297;0,0019;0,0778;0,083
3,951549;0,0272;0,0212;0,1094;0,115
3,955105;0,0238;0,0471;0,1298;0,140
3,959385;0,0285;0,0958;0,1363;0,169
3,962994;0,0290;0,1676;0,1254;0,211
3,966922;0,0292;0,2360;0,1071;0,261
3,974954;0,0243;0,3103;0,0799;0,321
3,975852;0,0145;0,3646;0,0634;0,370
3,979078;-0,0060;0,4200;0,0532;0,423
3,989390;-0,0397;0,4683;0,0344;0,471
3,990220;-0,0779;0,5043;0,0161;0,511
3,990495;-0,1300;0,5370;-0,0065;0,553
3,994402;-0,1735;0,5591;-0,0326;0,586
3,998641;-0,2048;0,5648;-0,0501;0,603
4,002633;-0,2333;0,5557;-0,0556;0,605
4,006575;-0,2377;0,5394;-0,0406;0,591
4,010244;-0,2090;0,5294;-0,0067;0,569
4,014423;-0,1529;0,5502;0,0498;0,573
4,019831;-0,0944;0,5878;0,1004;0,604
4,024804;-0,0524;0,6184;0,1347;0,635
4,026373;-0,0527;0,6090;0,1160;0,622
4,030849;-0,0799;0,5654;0,0643;0,575
4,035249;-0,1275;0,4911;-0,0200;0,508
4,038307;-0,1627;0,4191;-0,0949;0,459
4,042265;-0,1802;0,3465;-0,1214;0,409
4,046317;-0,1675;0,2971;-0,0497;0,345
4,050258;-0,1382;0,2700;0,0970;0,318
4,054216;-0,0785;0,2506;0,3342;0,425
4,058523;-0,0098;0,2394;0,5538;0,603
4,064344;0,0704;0,2329;0,8130;0,849
4,065898;0,1445;0,2137;1,0820;1,112
4,070214;0,1991;0,1829;1,2880;1,316
4,074277;0,2438;0,1464;1,4907;1,518
4,078386;0,3018;0,1050;1,6619;1,692
4,081872;0,3613;0,0528;1,7889;1,826
4,086620;0,4386;-0,0338;1,9342;1,984
4,090137;0,5151;-0,1236;2,0707;2,137
4,094479;0,6239;-0,2240;2,2094;2,307
4,097770;0,7476;-0,3044;2,3234;2,460
4,105859;0,8519;-0,3566;2,4265;2,596
4,106618;0,9580;-0,4002;2,5536;2,757
4,110448;1,0172;-0,4252;2,6876;2,905
4,114385;1,0406;-0,4357;2,8693;3,083
4,118295;1,0024;-0,4293;3,0687;3,257
4,121721;0,9252;-0,4113;3,2349;3,390
4,125572;0,8054;-0,3671;3,3993;3,513
4,129691;0,6654;-0,3167;3,5020;3,579
4,135414;0,5413;-0,2822;3,5424;3,595
4,138185;0,4016;-0,2595;3,5325;3,565
4,143542;0,3029;-0,2463;3,4818;3,504
4,145483;0,2242;-0,2266;3,3974;3,412
4,149217;0,1875;-0,1976;3,2993;3,311
4,153673;0,1789;-0,1651;3,2151;3,224
4,157853;0,1780;-0,1285;3,1288;3,136
4,161288;0,1792;-0,0978;3,0596;3,066
4,165204;0,1782;-0,0790;3,0110;3,017
4,169311;0,1791;-0,0621;2,9588;2,965
4,173414;0,1862;-0,0453;2,9111;2,917
4,177164;0,2000;-0,0206;2,8664;2,873
4,181667;0,2098;0,0025;2,8406;2,848
4,187055;0,2097;0,0231;2,8304;2,838
4,190268;0,2031;0,0488;2,8125;2,820
4,193335;0,1954;0,0689;2,7889;2,797
4,198058;0,1843;0,0892;2,7546;2,762
4,202101;0,1741;0,1022;2,7067;2,714
4,205390;0,1758;0,1120;2,6442;2,652
4,209020;0,1818;0,1215;2,5498;2,559
4,212911;0,1879;0,1273;2,4397;2,450
4,219652;0,1910;0,1327;2,3356;2,347
4,223953;0,1922;0,1423;2,2126;2,225
4,225235;0,1903;0,1573;2,0960;2,111
4,229073;0,1866;0,1690;1,9955;2,011
4,233175;0,1830;0,1805;1,8847;1,902
4,236994;0,1808;0,1826;1,7903;1,809
4,242383;0,1768;0,1801;1,6955;1,714
4,245006;0,1709;0,1767;1,6232;1,642
4,248692;0,1596;0,1722;1,5530;1,571
4,257001;0,1449;0,1662;1,5011;1,517
4,257936;0,1343;0,1648;1,4677;1,483
4,261634;0,1229;0,1611;1,4341;1,448
4,265305;0,1083;0,1543;1,4048;1,417
4,271065;0,0918;0,1441;1,3859;1,396
4,272434;0,0774;0,1282;1,3650;1,373
4,276538;0,0725;0,1178;1,3487;1,356
4,280985;0,0710;0,1090;1,3310;1,337
4,284660;0,0728;0,1024;1,3083;1,314
4,288482;0,0732;0,0951;1,2897;1,295
4,292330;0,0739;0,0868;1,2643;1,269
4,296857;0,0707;0,0850;1,2390;1,244
4,302835;0,0648;0,0835;1,2184;1,223
4,304058;0,0602;0,0853;1,1956;1,200
4,308772;0,0576;0,0861;1,1850;1,189
4,312576;0,0614;0,0882;1,1896;1,194
4,316148;0,0674;0,0899;1,2031;1,208
4,320398;0,0699;0,0870;1,2115;1,217
4,324165;0,0724;0,0850;1,2115;1,217
4,328231;0,0736;0,0787;1,2021;1,207
4,332041;0,0785;0,0768;1,1870;1,192
4,336219;0,0791;0,0733;1,1718;1,177
4,340196;0,0791;0,0692;1,1634;1,168
4,343876;0,0836;0,0620;1,1507;1,155
4,348029;0,0902;0,0610;1,1419;1,147
4,353192;0,0948;0,0580;1,1357;1,141
4,356139;0,0913;0,0511;1,1300;1,135
4,359977;0,0853;0,0396;1,1285;1,132
4,363667;0,0788;0,0276;1,1195;1,123
4,368008;0,0752;0,0166;1,1054;1,108
4,374109;0,0763;0,0080;1,0863;1,089
4,375580;0,0776;-0,0034;1,0644;1,067
4,381785;0,0780;-0,0100;1,0439;1,047
4,384914;0,0796;-0,0127;1,0261;1,029
4,389721;0,0781;-0,0194;1,0059;1,009
4,391825;0,0774;-0,0233;0,9927;0,996
4,395890;0,0796;-0,0274;0,9863;0,990
4,400594;0,0806;-0,0309;0,9834;0,987
4,408969;0,0820;-0,0336;0,9782;0,982
4,410008;0,0832;-0,0332;0,9638;0,968
4,412115;0,0852;-0,0293;0,9464;0,951
4,416031;0,0819;-0,0240;0,9257;0,930
4,422643;0,0767;-0,0188;0,9082;0,912
4,423506;0,0666;-0,0138;0,8984;0,901
4,430393;0,0558;-0,0085;0,8908;0,893
4,431212;0,0468;-0,0074;0,8892;0,890
4,435579;0,0444;-0,0073;0,8903;0,891
4,439380;0,0421;-0,0089;0,8907;0,892
4,444164;0,0389;-0,0110;0,8902;0,891
4,448110;0,0371;-0,0153;0,8932;0,894
4,453212;0,0318;-0,0171;0,8957;0,896
4,455581;0,0296;-0,0195;0,8966;0,897
4,461773;0,0294;-0,0229;0,8933;0,894
4,463107;0,0296;-0,0247;0,8856;0,886
4,468142;0,0293;-0,0253;0,8747;0,876
4,471147;0,0261;-0,0248;0,8646;0,865
